Building type	Coordinates (latitude)	Coordinates (longitude)	Number of floors/units
A	40.904927	-73.793415	
A	40.905045	-73.793338	
A	40.905107	-73.793367	
A	40.905251	-73.79367	
A	40.905415	-73.793649	
A	40.905472	-73.79359	
A	40.905511	-73.793254	
A	40.9083	-73.799699	
A	40.908282	-73.799463	
A	40.908361	-73.799206	
A	40.908396	-73.799056	
A	40.908187	-73.799171	
A	40.908104	-73.798959	
A	40.908124	-73.798742	
A	40.908023	-73.798313	
A	40.908262	-73.798428	
A	40.908554	-73.798538	
A	40.90857	-73.798331	
A	40.908619	-73.798144	
A	40.908604	-73.797937	
A	40.908379	-73.79794	
A	40.908268	-73.797977	
A	40.908126	-73.797822	
A	40.908059	-73.797819	
A	40.907986	-73.797811	
A	40.907919	-73.797765	
A	40.907824	-73.797698	
A	40.90844	-73.797532	
A	40.908341	-73.797505	
A	40.908525	-73.797073	
A	40.908452	-73.797224	
A	40.908317	-73.797285	
A	40.908414	-73.796961	
A	40.908339	-73.796998	
A	40.90825	-73.796947	
A	40.908187	-73.797132	
A	40.908112	-73.796915	
A	40.908012	-73.796886	
A	40.90795	-73.7968	
A	40.907887	-73.796851	
A	40.907773	-73.797014	
A	40.907719	-73.797232	
A	40.90782	-73.797291	
A	40.907844	-73.797411	
A	40.907948	-73.797304	
A	40.908002	-73.797382	
A	40.908096	-73.797481	
A	40.907601	-73.796679	
A	40.907599	-73.796566	
A	40.907607	-73.796395	
A	40.907611	-73.79651	
A	40.907635	-73.796325	
A	40.907656	-73.79621	
A	40.907694	-73.795883	
A	40.907583	-73.795794	
A	40.907514	-73.795708	
A	40.90737	-73.795711	
A	40.907785	-73.795475	
A	40.907658	-73.795504	
A	40.907487	-73.795177	
A	40.907569	-73.794871	
A	40.907455	-73.794796	
A	40.907333	-73.795022	
A	40.907254	-73.794895	
A	40.907273	-73.794761	
A	40.907368	-73.79478	
A	40.907877	-73.794627	
A	40.907978	-73.794549	
A	40.907986	-73.794469	
A	40.907988	-73.794423	
A	40.907976	-73.794308	
A	40.907958	-73.794201	
A	40.908025	-73.794085	
A	40.908043	-73.794016	
A	40.907838	-73.794448	
A	40.907838	-73.794448	
A	40.907692	-73.794525	
A	40.907607	-73.794482	
A	40.90754	-73.794485	
A	40.907479	-73.794431	
A	40.907421	-73.794405	
A	40.907285	-73.794362	
A	40.907299	-73.794155	
A	40.90738	-73.79423	
A	40.907542	-73.794222	
A	40.907796	-73.793973	
A	40.907692	-73.793927	
A	40.907642	-73.793879	
A	40.907496	-73.79386	
A	40.907305	-73.793823	
B	40.908743	-73.797369	4 floors
A	40.910149	-73.801314	
A	40.909918	-73.800944	
A	40.909747	-73.80067	
A	40.909573	-73.800279	
A	40.909545	-73.800472	
A	40.909464	-73.800837	
A	40.909419	-73.800998	
A	40.909411	-73.801137	
A	40.90922	-73.800032	
A	40.909192	-73.800198	
A	40.909147	-73.800365	
A	40.909087	-73.800531	
A	40.908758	-73.800407	
A	40.908515	-73.800386	
A	40.908572	-73.800016	
A	40.908669	-73.800257	
A	40.908718	-73.799903	
A	40.908884	-73.799962	
A	40.909395	-73.799109	
A	40.90935	-73.799388	
A	40.909342	-73.799555	
A	40.909022	-73.799597	
A	40.908945	-73.799485	
A	40.908811	-73.799506	
A	40.908677	-73.799447	
A	40.908693	-73.799394	
A	40.908665	-73.799281	
A	40.908746	-73.799174	
A	40.90877	-73.798905	
A	40.9089	-73.799125	
A	40.909042	-73.799184	
A	40.909151	-73.799141	
A	40.909526	-73.798455	
A	40.909506	-73.798608	
A	40.909464	-73.798777	
A	40.909316	-73.798745	
A	40.909198	-73.79872	
A	40.909115	-73.798704	
A	40.909076	-73.798704	
A	40.908807	-73.798677	
A	40.908837	-73.798559	
A	40.908825	-73.798476	
A	40.908866	-73.798399	
A	40.90888	-73.798283	
A	40.908847	-73.798176	
A	40.908884	-73.798109	
A	40.908916	-73.798031	
A	40.909188	-73.798168	
A	40.909259	-73.798187	
A	40.909342	-73.798248	
A	40.909425	-73.798192	
B	40.90993	-73.79655	3 floors
A	40.909667	-73.796531	
A	40.909471	-73.796474	
A	40.909266	-73.796393	
A	40.909218	-73.7965	
B	40.909127	-73.796912	3 floors
A	40.90894	-73.796204	
A	40.908912	-73.796341	
A	40.908865	-73.796412	
A	40.908845	-73.796607	
A	40.908853	-73.796718	
A	40.908755	-73.796764	
A	40.908694	-73.796674	
A	40.90871	-73.796528	
A	40.908619	-73.79658	
A	40.908517	-73.796593	
A	40.90842	-73.796557	
A	40.908342	-73.796562	
A	40.908286	-73.796352	
A	40.908177	-73.79649	
A	40.908026	-73.796459	
A	40.907887	-73.796369	
A	40.908023	-73.795943	
A	40.908181	-73.795999	
A	40.908305	-73.796031	
A	40.908382	-73.796069	
A	40.908438	-73.796061	
A	40.908596	-73.796122	
A	40.908696	-73.796157	
A	40.908801	-73.796154	
A	40.911558	-73.801776	
A	40.911416	-73.80147	
A	40.911319	-73.801315	
A	40.911254	-73.801229	
A	40.911128	-73.801089	
A	40.911019	-73.800848	
A	40.910852	-73.800757	
A	40.910779	-73.800585	
A	40.91069	-73.800488	
A	40.910593	-73.800424	
A	40.9105	-73.800199	
A	40.910337	-73.80014	
A	40.91024	-73.799931	
A	40.910106	-73.79963	
A	40.909965	-73.799426	
A	40.909725	-73.799308	
A	40.909665	-73.799523	
A	40.909656	-73.799727	
A	40.909742	-73.799914	
A	40.909887	-73.799973	
A	40.909989	-73.80015	
A	40.910037	-73.800311	
A	40.910135	-73.80051	
A	40.910224	-73.800623	
A	40.910305	-73.800778	
A	40.910358	-73.800928	
A	40.91052	-73.801062	
A	40.910597	-73.801234	
A	40.910715	-73.801459	
A	40.910844	-73.801545	
A	40.912279	-73.801561	
A	40.912137	-73.80161	
A	40.911878	-73.801588	
A	40.911765	-73.801304	
A	40.91159	-73.801003	
A	40.911533	-73.800891	
A	40.911809	-73.800682	
A	40.91191	-73.80088	
A	40.912125	-73.801245	
A	40.911461	-73.798735	
A	40.91138	-73.798741	
A	40.911321	-73.798708	
A	40.911186	-73.798639	
A	40.911111	-73.798609	
A	40.91106	-73.798617	
A	40.910983	-73.79858	
A	40.910746	-73.798464	
A	40.910683	-73.798336	
A	40.91062	-73.79822	
A	40.910679	-73.798148	
A	40.910701	-73.798059	
A	40.910687	-73.797963	
A	40.910725	-73.797855	
A	40.910709	-73.79767	
A	40.910758	-73.797566	
A	40.910835	-73.797499	
A	40.910863	-73.797217	
A	40.910896	-73.79711	
A	40.910902	-73.797016	
A	40.910772	-73.796799	
A	40.910707	-73.796772	
A	40.910085	-73.797166	
A	40.914797	-73.802065	
A	40.91463	-73.802108	
A	40.914509	-73.802092	
A	40.914375	-73.802205	
A	40.914164	-73.802237	
A	40.913828	-73.802205	
A	40.912715	-73.802085	
A	40.912557	-73.802005	
A	40.912399	-73.802016	
A	40.912914	-73.80216	
A	40.91488	-73.801447	
A	40.914702	-73.801522	
A	40.914499	-73.801608	
A	40.914381	-73.801586	
A	40.914215	-73.801662	
A	40.914069	-73.801688	
A	40.913842	-73.801726	
A	40.913579	-73.801715	
A	40.9134	-73.801769	
A	40.91306	-73.801721	
A	40.912861	-73.801549	
A	40.912646	-73.801393	
A	40.912395	-73.800996	
A	40.912338	-73.80075	
A	40.912176	-73.800433	
A	40.912452	-73.800379	
A	40.912634	-73.80032	
A	40.912707	-73.800347	
A	40.912701	-73.80076	
A	40.912723	-73.800983	
A	40.912863	-73.801114	
A	40.912967	-73.801114	
A	40.913161	-73.80116	
A	40.913283	-73.80116	
A	40.9134	-73.801152	
A	40.913563	-73.801184	
A	40.913781	-73.801109	
A	40.913749	-73.800798	
A	40.913911	-73.800615	
A	40.914081	-73.80083	
A	40.914211	-73.800948	
A	40.91439	-73.800948	
A	40.914552	-73.801012	
A	40.914738	-73.801141	
A	40.913781	-73.800798	
A	40.913871	-73.800605	
A	40.913773	-73.800294	
A	40.913733	-73.8001	
A	40.91325	-73.800406	
A	40.91349	-73.800691	
A	40.913344	-73.800707	
A	40.913096	-73.800653	
A	40.912979	-73.800632	
A	40.913246	-73.800385	
A	40.915184	-73.800154	
A	40.915038	-73.800642	
A	40.914783	-73.800599	
A	40.9146	-73.800573	
A	40.914475	-73.800546	
A	40.914325	-73.800503	
A	40.914187	-73.80046	
A	40.914118	-73.799859	
A	40.914264	-73.799907	
A	40.914479	-73.799982	
A	40.914637	-73.800084	
A	40.914779	-73.800095	
A	40.914957	-73.800154	
A	40.91325	-73.799934	
A	40.912752	-73.799838	
A	40.912752	-73.799838	
A	40.912634	-73.799822	
A	40.912488	-73.799913	
A	40.91233	-73.799966	
A	40.912213	-73.799886	
A	40.912091	-73.799966	
A	40.911876	-73.79928	
A	40.911702	-73.799167	
A	40.911714	-73.799065	
A	40.911742	-73.798953	
A	40.911722	-73.798786	
A	40.911823	-73.798802	
A	40.91186	-73.798832	
A	40.911931	-73.798837	
A	40.911998	-73.79884	
A	40.912069	-73.798923	
A	40.91219	-73.79899	
A	40.912251	-73.798987	
A	40.912338	-73.799014	
A	40.912385	-73.799089	
A	40.912509	-73.799116	
A	40.912606	-73.799199	
A	40.912723	-73.799162	
A	40.912792	-73.799199	
A	40.912875	-73.799274	
A	40.913094	-73.799285	
A	40.913248	-73.799349	
A	40.913407	-73.799446	
A	40.913554	-73.799435	
A	40.914047	-73.799256	
A	40.914258	-73.799272	
A	40.914367	-73.799384	
A	40.914501	-73.799406	
A	40.914643	-73.799518	
A	40.915	-73.799647	
A	40.915206	-73.799679	
A	40.915283	-73.799068	
A	40.915032	-73.798848	
A	40.914906	-73.79881	
A	40.91474	-73.79873	
A	40.914627	-73.798939	
A	40.914233	-73.798767	
A	40.914262	-73.798542	
A	40.914355	-73.798333	
A	40.914367	-73.798075	
A	40.914408	-73.797925	
A	40.914456	-73.797614	
A	40.914501	-73.797383	
A	40.914538	-73.797147	
A	40.914598	-73.796911	
A	40.914643	-73.796654	
A	40.914688	-73.796525	
A	40.914679	-73.796273	
A	40.914736	-73.796134	
A	40.914793	-73.795881	
A	40.914813	-73.79564	
A	40.914866	-73.795409	
A	40.914165	-73.794653	
A	40.914173	-73.794819	
A	40.914092	-73.795012	
A	40.914031	-73.795313	
A	40.913998	-73.795452	
A	40.913962	-73.795651	
A	40.913897	-73.79586	
A	40.913873	-73.796123	
A	40.913747	-73.796509	
A	40.913674	-73.79682	
A	40.913585	-73.79696	
A	40.91354	-73.797131	
A	40.913532	-73.797351	
A	40.913459	-73.797485	
A	40.913431	-73.797678	
A	40.913394	-73.797807	
A	40.91335	-73.797866	
A	40.913309	-73.798027	
A	40.913301	-73.798177	
A	40.913285	-73.798263	
A	40.913244	-73.798365	
A	40.913293	-73.798462	
A	40.91324	-73.798521	
A	40.913301	-73.798628	
A	40.913212	-73.798687	
A	40.913204	-73.798805	
A	40.9132	-73.79888	
A	40.913407	-73.798955	
A	40.913601	-73.79903	
A	40.915146	-73.800231	
A	40.915069	-73.800687	
A	40.914753	-73.80059	
A	40.914586	-73.800526	
A	40.914465	-73.800552	
A	40.914351	-73.800483	
A	40.914177	-73.800391	
A	40.914165	-73.799893	
A	40.914295	-73.799941	
A	40.914457	-73.799984	
A	40.914627	-73.800075	
A	40.914805	-73.800064	
A	40.914968	-73.800161	
A	40.915624	-73.797806	
A	40.915563	-73.798074	
A	40.915511	-73.798251	
A	40.91543	-73.798509	
A	40.915219	-73.798208	
A	40.915012	-73.798224	
A	40.914745	-73.798235	
A	40.914765	-73.797994	
A	40.914818	-73.797849	
A	40.914895	-73.797538	
A	40.915267	-73.797693	
A	40.915499	-73.797752	
A	40.915896	-73.796379	
A	40.915811	-73.796701	
A	40.915762	-73.796931	
A	40.91573	-73.797366	
A	40.915519	-73.797275	
A	40.915405	-73.797237	
A	40.915239	-73.797194	
A	40.914947	-73.797033	
A	40.91498	-73.796829	
A	40.915032	-73.796695	
A	40.915065	-73.796433	
A	40.915065	-73.796433	
A	40.915065	-73.796433	
A	40.915369	-73.796154	
A	40.915527	-73.796207	
A	40.915734	-73.796314	
A	40.915863	-73.795376	
A	40.915819	-73.795724	
A	40.915697	-73.795735	
A	40.915523	-73.79566	
A	40.915267	-73.79559	
A	40.91528	-73.795488	
A	40.91532	-73.795204	
A	40.91532	-73.795204	
A	40.915717	-73.795322	
A	40.91308	-73.797623	
A	40.913052	-73.797784	
A	40.912995	-73.797943	
A	40.912961	-73.798112	
A	40.912959	-73.798262	
A	40.912878	-73.798683	
A	40.912855	-73.798755	
A	40.912712	-73.79871	
A	40.912586	-73.798723	
A	40.91248	-73.798683	
A	40.912393	-73.798506	
A	40.912434	-73.798275	
A	40.912138	-73.798589	
A	40.912061	-73.79857	
A	40.91187	-73.798329	
A	40.911915	-73.798248	
A	40.911943	-73.798173	
A	40.912004	-73.798012	
A	40.911968	-73.797924	
A	40.911988	-73.797819	
A	40.91203	-73.79753	
A	40.912075	-73.797417	
A	40.912116	-73.797299	
A	40.912124	-73.797202	
A	40.912306	-73.797562	
A	40.91247	-73.797495	
A	40.912466	-73.797704	
A	40.912584	-73.797409	
A	40.912689	-73.797454	
A	40.91276	-73.797476	
A	40.912829	-73.797551	
A	40.912823	-73.797704	
A	40.912951	-73.797626	
A	40.913084	-73.797562	
A	40.913038	-73.797774	
A	40.912963	-73.797961	
A	40.912957	-73.798101	
A	40.912961	-73.798278	
A	40.911775	-73.797197	
A	40.911728	-73.797347	
A	40.9117	-73.797436	
A	40.911688	-73.797513	
A	40.911674	-73.797605	
A	40.911653	-73.797704	
A	40.911631	-73.797787	
A	40.911599	-73.798026	
A	40.911576	-73.798222	
A	40.91153	-73.798291	
A	40.911583	-73.798439	
A	40.911173	-73.798235	
A	40.911051	-73.798214	
A	40.911023	-73.798053	
A	40.911072	-73.797878	
A	40.911096	-73.797803	
A	40.911116	-73.797672	
A	40.911139	-73.797527	
A	40.911177	-73.797387	
A	40.911169	-73.79706	
A	40.911266	-73.797015	
A	40.911343	-73.797079	
A	40.911443	-73.797033	
A	40.911552	-73.797074	
A	40.913808	-73.794421	
A	40.913618	-73.795113	
A	40.913565	-73.795451	
A	40.913549	-73.795665	
A	40.913472	-73.795816	
A	40.913403	-73.796148	
A	40.913354	-73.796406	
A	40.913314	-73.796534	
A	40.913281	-73.796728	
A	40.913241	-73.796872	
A	40.913472	-73.794255	
A	40.913318	-73.794641	
A	40.913241	-73.794898	
A	40.91318	-73.795177	
A	40.913143	-73.795488	
A	40.912997	-73.79588	
A	40.912957	-73.796191	
A	40.912924	-73.796433	
A	40.913184	-73.797205	
A	40.913087	-73.797173	
A	40.912965	-73.797044	
A	40.912815	-73.796926	
A	40.912705	-73.796888	
A	40.912555	-73.79684	
A	40.912401	-73.796824	
A	40.912264	-73.796819	
A	40.91217	-73.796728	
A	40.912993	-73.794061	
A	40.912977	-73.794362	
A	40.912924	-73.794523	
A	40.912811	-73.794812	
A	40.912738	-73.79507	
A	40.912653	-73.795445	
A	40.912592	-73.795687	
A	40.912564	-73.795939	
A	40.912499	-73.796105	
A	40.912312	-73.796293	
A	40.912397	-73.794689	
A	40.912219	-73.795054	
A	40.911992	-73.795445	
A	40.911635	-73.795386	
A	40.911627	-73.795129	
A	40.911757	-73.794507	
A	40.911931	-73.794652	
A	40.912073	-73.794625	
A	40.912255	-73.794678	
A	40.912381	-73.794705	
A	40.91196	-73.796084	
A	40.911895	-73.796406	
A	40.91185	-73.79661	
A	40.911838	-73.796749	
A	40.911615	-73.796787	
A	40.911534	-73.796652	
A	40.911611	-73.796556	
A	40.911315	-73.796459	
A	40.911368	-73.796277	
A	40.911372	-73.79617	
A	40.911315	-73.795901	
A	40.911457	-73.795907	
A	40.911627	-73.79595	
A	40.911818	-73.796041	
A	40.911072	-73.79617	
A	40.911043	-73.796561	
A	40.91076	-73.796411	
A	40.910662	-73.79632	
A	40.910281	-73.795928	
A	40.910312	-73.795751	
A	40.910372	-73.795611	
A	40.910391	-73.795485	
A	40.910451	-73.795394	
A	40.910545	-73.79508	
A	40.910687	-73.795367	
A	40.910841	-73.795263	
A	40.910818	-73.795467	
A	40.910946	-73.795764	
A	40.911112	-73.795477	
A	40.91113	-73.795306	
A	40.911205	-73.795029	
A	40.91123	-73.794821	
A	40.911307	-73.794623	
A	40.91137	-73.794312	
A	40.910974	-73.795049	
A	40.910561	-73.794889	
A	40.910534	-73.794773	
A	40.910543	-73.794559	
A	40.910607	-73.794309	
A	40.910684	-73.794231	
A	40.910715	-73.794033	
A	40.910737	-73.793856	
A	40.910705	-73.793676	
A	40.910808	-73.793617	
A	40.910776	-73.793456	
A	40.910922	-73.793513	
A	40.911086	-73.793531	
A	40.910792	-73.793239	
A	40.910834	-73.793132	
A	40.910891	-73.792896	
A	40.910903	-73.792743	
A	40.910954	-73.792601	
A	40.911159	-73.792383	
A	40.91127	-73.792389	
A	40.911384	-73.792418	
A	40.911518	-73.792566	
A	40.911657	-73.79267	
A	40.911783	-73.792756	
A	40.911901	-73.792845	
A	40.91199	-73.792869	
A	40.912207	-73.793175	
A	40.912351	-73.793333	
A	40.91248	-73.793437	
A	40.912649	-73.793671	
A	40.912555	-73.793971	
A	40.912503	-73.794084	
A	40.912486	-73.794288	
A	40.912199	-73.794137	
A	40.912053	-73.794121	
A	40.911911	-73.794046	
A	40.911716	-73.794046	
A	40.911509	-73.793885	
A	40.911396	-73.793864	
A	40.911238	-73.793832	
A	40.91006	-73.795673	
A	40.909888	-73.795713	
A	40.909805	-73.796056	
A	40.909805	-73.796056	
A	40.909975	-73.795989	
A	40.909835	-73.795917	
A	40.909736	-73.795876	
A	40.909598	-73.79608	
A	40.909539	-73.796029	
A	40.90963	-73.795702	
B	40.909578	-73.795495	2 floors
B	40.909375	-73.796067	3 floors
B	40.909815	-73.796077	3 floors
B	40.909251	-73.795945	2 floors
B	40.909104	-73.795682	3 floors
A	40.908847	-73.79583	
A	40.908766	-73.795776	
A	40.908669	-73.795728	
A	40.908602	-73.79572	
A	40.908539	-73.795696	
A	40.90835	-73.795607	
A	40.908235	-73.795675	
A	40.908184	-73.795361	
A	40.90817	-73.795055	
A	40.908391	-73.795192	
A	40.908476	-73.795398	
A	40.908612	-73.795192	
A	40.908638	-73.795288	
A	40.90865	-73.795473	
A	40.908831	-73.795267	
A	40.90889	-73.795261	
A	40.908954	-73.795237	
A	40.909913	-73.794714	
A	40.910057	-73.79469	
A	40.910221	-73.794824	
A	40.910156	-73.795106	
A	40.909994	-73.795116	
A	40.910142	-73.795261	
A	40.909214	-73.794955	
A	40.9092	-73.794671	
A	40.90891	-73.794923	
A	40.908857	-73.794868	
A	40.908759	-73.794807	
A	40.908699	-73.794828	
A	40.90855	-73.794804	
A	40.908496	-73.794713	
A	40.908243	-73.794658	
A	40.908291	-73.794563	
A	40.908347	-73.794171	
A	40.9085	-73.794229	
A	40.908561	-73.794191	
A	40.908684	-73.794239	
A	40.908769	-73.794339	
A	40.908841	-73.794328	
A	40.915637	-73.793097	
A	40.915783	-73.793092	
A	40.915921	-73.793145	
A	40.916035	-73.793156	
A	40.916241	-73.79344	
A	40.91627	-73.793569	
A	40.916197	-73.793751	
A	40.916213	-73.793939	
A	40.91611	-73.794135	
A	40.916116	-73.794344	
A	40.91611	-73.794569	
A	40.916051	-73.794851	
A	40.915862	-73.79462	
A	40.915706	-73.794532	
A	40.915595	-73.794604	
A	40.915467	-73.794548	
A	40.915321	-73.794465	
A	40.915206	-73.794382	
A	40.915394	-73.793765	
A	40.915406	-73.793628	
A	40.915706	-73.79369	
A	40.915783	-73.793408	
A	40.915477	-73.793317	
A	40.91613	-73.79241	
A	40.91614	-73.792188	
A	40.916183	-73.792019	
A	40.916491	-73.792051	
A	40.916446	-73.792265	
A	40.916424	-73.792472	
A	40.916391	-73.792622	
A	40.916333	-73.792786	
A	40.916108	-73.792644	
A	40.916012	-73.792614	
A	40.915905	-73.792614	
A	40.915795	-73.792601	
A	40.915694	-73.79256	
A	40.915564	-73.792531	
A	40.915293	-73.792692	
A	40.915366	-73.792469	
A	40.915378	-73.792263	
A	40.915431	-73.792094	
A	40.915425	-73.791968	
A	40.915487	-73.791732	
A	40.91551	-73.791531	
A	40.915568	-73.791345	
A	40.915824	-73.792131	
A	40.915862	-73.79178	
A	40.91585	-73.791469	
A	40.915982	-73.791042	
A	40.916189	-73.791584	
A	40.916377	-73.791611	
A	40.916576	-73.791557	
A	40.916637	-73.791337	
A	40.916677	-73.791219	
A	40.916675	-73.790967	
A	40.91673	-73.790777	
A	40.916371	-73.79075	
A	40.916274	-73.790686	
A	40.916101	-73.790573	
A	40.915949	-73.79053	
A	40.915868	-73.790482	
A	40.915015	-73.789777	
A	40.915019	-73.789597	
A	40.915005	-73.789405	
A	40.915044	-73.789238	
A	40.915111	-73.78911	
A	40.9152	-73.788613	
B	40.914858	-73.794169	4 floors (large complex)
D	40.914922	-73.793924	2 units
D	40.914978	-73.79379	2 units
D	40.915003	-73.793624	2 units
D	40.915023	-73.793442	2 units
D	40.915092	-73.793367	2 units
D	40.915059	-73.793224	2 units
B	40.915121	-73.793065	4 floors
A	40.914877	-73.792649	
A	40.914366	-73.793553	
A	40.914419	-73.793381	
A	40.914451	-73.793279	
A	40.914503	-73.793033	
A	40.914493	-73.792851	
A	40.914541	-73.792666	
A	40.914541	-73.792486	
A	40.914588	-73.792365	
A	40.914628	-73.792282	
A	40.914622	-73.792132	
A	40.914653	-73.791982	
A	40.914714	-73.79181	
A	40.914705	-73.79166	
A	40.914712	-73.791585	
A	40.914697	-73.791521	
A	40.914718	-73.791443	
A	40.914712	-73.791368	
A	40.914724	-73.791301	
A	40.914724	-73.79122	
A	40.91471	-73.791129	
A	40.914738	-73.791067	
A	40.914734	-73.790979	
A	40.914789	-73.790858	
A	40.914864	-73.790727	
A	40.914857	-73.790552	
A	40.914926	-73.790348	
A	40.914922	-73.79012	
A	40.915498	-73.790373	
A	40.915423	-73.790611	
A	40.915198	-73.791094	
A	40.915162	-73.791397	
A	40.915109	-73.79177	
A	40.915052	-73.79195	
A	40.914363	-73.791613	
A	40.914269	-73.792004	
A	40.914217	-73.792219	
A	40.914144	-73.792503	
A	40.914128	-73.792793	
A	40.91403	-73.792895	
A	40.914026	-73.793319	
A	40.913998	-73.793474	
A	40.913937	-73.793576	
A	40.913953	-73.79378	
A	40.913807	-73.793764	
A	40.913763	-73.793646	
A	40.913621	-73.793732	
A	40.913564	-73.793726	
A	40.913588	-73.793356	
A	40.913605	-73.793195	
A	40.913678	-73.793056	
A	40.913649	-73.792906	
A	40.913682	-73.792782	
A	40.913706	-73.792632	
A	40.913751	-73.792509	
A	40.913783	-73.792353	
A	40.913807	-73.792224	
A	40.913844	-73.792031	
A	40.913848	-73.791935	
A	40.913905	-73.79179	
A	40.913998	-73.791591	
A	40.913264	-73.791699	
A	40.913422	-73.791677	
A	40.913548	-73.79172	
A	40.913442	-73.792026	
A	40.913422	-73.792262	
A	40.913341	-73.792364	
A	40.913284	-73.792616	
A	40.913284	-73.792879	
A	40.91324	-73.793222	
A	40.913211	-73.793431	
A	40.913025	-73.793399	
B	40.914133	-73.788177	12 floors
B	40.91372	-73.790382	7 floors
A	40.914594	-73.789301	
A	40.914529	-73.789488	
A	40.914521	-73.789639	
A	40.914488	-73.789848	
A	40.914436	-73.790003	
A	40.914375	-73.790191	
A	40.914367	-73.790373	
A	40.914306	-73.790545	
A	40.914334	-73.790744	
A	40.914233	-73.79091	
A	40.914095	-73.790985	
A	40.913941	-73.79099	
A	40.913649	-73.790776	
A	40.91371	-73.790626	
A	40.912798	-73.793034	
A	40.912397	-73.792589	
A	40.912133	-73.792385	
A	40.91217	-73.792133	
A	40.912226	-73.791892	
A	40.912222	-73.791709	
A	40.912275	-73.791607	
A	40.91262	-73.791736	
A	40.912551	-73.791956	
A	40.912539	-73.792106	
A	40.91277	-73.792058	
A	40.912847	-73.792305	
A	40.912883	-73.792026	
A	40.912903	-73.791784	
A	40.912932	-73.791548	
A	40.913009	-73.791473	
A	40.912676	-73.791505	
A	40.912668	-73.791409	
A	40.912697	-73.791264	
A	40.912324	-73.791403	
A	40.912291	-73.791221	
A	40.912356	-73.79106	
A	40.912372	-73.790931	
B	40.912478	-73.790389	4 floors
A	40.912948	-73.789614	
A	40.912739	-73.789518	
A	40.913083	-73.789765	
A	40.912271	-73.789703	
A	40.912194	-73.789898	
A	40.912131	-73.790263	
A	40.912096	-73.790454	
A	40.912035	-73.790582	
A	40.911967	-73.790759	
A	40.911967	-73.790942	
A	40.911912	-73.791124	
A	40.911892	-73.791304	
A	40.911875	-73.791403	
A	40.911796	-73.791596	
A	40.911831	-73.791824	
A	40.911813	-73.791991	
A	40.911758	-73.792106	
A	40.911758	-73.792245	
A	40.9116	-73.792184	
